,title,price,link
214,DailyObjects Zippered Sleeve for MacBook & Laptop 11 Inch | Solid Burgundy PU Leather Sleeves with Inner Lining | Durable Stylish Light Weight Sleek Design with Zip Closure,899,https://amazon.in//sspa/click?ie=UTF8&spc=MToyOTAyNzY2MTg5NzE3OTY1OjE3NjI5NjYyMjE6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDE5MDcwMDg4MTgzMjo6Mjo6&url=%2FDailyObjects-Burgundy-Leather-Zippered-MacBook%2Fdp%2FB082R8MJCQ%2Fref%3Dsxin_13_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.f4325b99-8968-4d6c-a274-a54cc530dfac%253Aamzn1.sym.f4325b99-8968-4d6c-a274-a54cc530dfac%26crid%3DBRIHOKR3DFIP%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB082R8MJCQ%26pd_rd_r%3Db2b6b3aa-b177-4c67-af37-fac1fc37207e%26pd_rd_w%3DBsIP5%26pd_rd_wg%3D78x5k%26pf_rd_p%3Df4325b99-8968-4d6c-a274-a54cc530dfac%26pf_rd_r%3D9GMK9TRBSRPXX7HXA3MX%26qid%3D1762966221%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlap%252Caps%252C866%26sr%3D1-51-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26aref%3D2zusrtqXFs%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=2zusrtqXFs&sp_cr=ZAZ
215,Edge Vegan leather laptop bags for men office use Premium office bag for man | Messenger Bag for Man | Supports Laptop Upto 15.6 inch (Tan),"1,449",https://amazon.in//sspa/click?ie=UTF8&spc=MToyOTAyNzY2MTg5NzE3OTY1OjE3NjI5NjYyMjE6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDYzMDQwODQ5OTEzMjo6Mzo6&url=%2FRIONTO-Messenger-Bag-Leather-Supports%2Fdp%2FB0CX59QYHY%2Fref%3Dsxin_13_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.f4325b99-8968-4d6c-a274-a54cc530dfac%253Aamzn1.sym.f4325b99-8968-4d6c-a274-a54cc530dfac%26crid%3DBRIHOKR3DFIP%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0CX59QYHY%26pd_rd_r%3Db2b6b3aa-b177-4c67-af37-fac1fc37207e%26pd_rd_w%3DBsIP5%26pd_rd_wg%3D78x5k%26pf_rd_p%3Df4325b99-8968-4d6c-a274-a54cc530dfac%26pf_rd_r%3D9GMK9TRBSRPXX7HXA3MX%26qid%3D1762966221%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlap%252Caps%252C866%26sr%3D1-52-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26aref%3DXnyF8Q5QE6%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=XnyF8Q5QE6&sp_cr=ZAZ
216,"EUME Commute Laptop Bag for Men | Office Bag for Men & Women | With Padded Compartment | Vegan Leather & Nylon Fabric | Fits Up to 15.6"" Laptop & MacBook, 11L","3,699",https://amazon.in//sspa/click?ie=UTF8&spc=MToyOTAyNzY2MTg5NzE3OTY1OjE3NjI5NjYyMjE6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDY3Mjk2NzM3ODAzMjo6NDo6&url=%2FEUME-Commute-Compartment-Leather-Laptop%2Fdp%2FB0FGDM57YN%2Fref%3Dsxin_13_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.f4325b99-8968-4d6c-a274-a54cc530dfac%253Aamzn1.sym.f4325b99-8968-4d6c-a274-a54cc530dfac%26crid%3DBRIHOKR3DFIP%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0FGDM57YN%26pd_rd_r%3Db2b6b3aa-b177-4c67-af37-fac1fc37207e%26pd_rd_w%3DBsIP5%26pd_rd_wg%3D78x5k%26pf_rd_p%3Df4325b99-8968-4d6c-a274-a54cc530dfac%26pf_rd_r%3D9GMK9TRBSRPXX7HXA3MX%26qid%3D1762966221%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlap%252Caps%252C866%26sr%3D1-53-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26aref%3DubVlh2U5QA%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=ubVlh2U5QA&sp_cr=ZAZ
217,"BrowseBook 14.1"" FHD IPS Laptop | Best Student & Office Work Laptop | Celeron N4020 | 4GB RAM | 128GB SSD | Windows 11 | 38Wh | 1.3kg | Grey","12,990",https://amazon.in//Neopticon-BrowseBook-Student-Celeron-Windows/dp/B0FC64RYH1/ref=sr_1_21?crid=BRIHOKR3DFIP&dib=eyJ2IjoiMSJ9.-pHuGMubnTtFejBeRwkv1C4crEoIRwv2OU-aWS3tnqXm7HdolD6Q19RHeZzkjdsGjtBWOyVTqKrsHD4uonBjNOprilriFE2Bl-gew3JQ8evR_k79vGGXZiX9kMZji4cJmbIHMP8ce4uWEliMe_-BwHBOjnFfzM1xclE5EzSJHOQ-ASGH2o5qTP77SrLucqtE7C-36zc2ykPLQjQ7wmE2hVsSAxYuQoYCTml-m61d_Os.ANsOfbTzTxfFEtfqwU1kjEJ59PKTss72wiCJiQ1dd5Q&dib_tag=se&keywords=laptop&qid=1762966204&sprefix=lap%2Caps%2C866&sr=8-21
218,ULTIMUS APEX Laptop Intel Celeron Dual Core 8 GB LPDDR4 512 GB SSD Expandable~1TB 14.1 FHD IPS Laptop Anti-Glare Ultra Thin Bezel 180Â° Hinge 3.0x3 USB HDMI SD Card Slot Win 11 Home 1.25KG Silver,"17,990",https://amazon.in//ULTIMUS-Laptop-Celeron-Expandable-1TB-Anti-Glare/dp/B0F5WTFC3D/ref=sr_1_52?crid=BRIHOKR3DFIP&dib=eyJ2IjoiMSJ9.PiQM50bLOLim2Z4deqNLZhmx0KJpgh6CekloxNDwImzjwdYf4u-xW237_JlwQogvatwv4h5XVXmo0G9uCwCj_maVNtt5Uk5Hr0Ik6Ph_YgdRe4-G-LcDLfMiEu138TjmtoJJiobgQ1q5yLa2oqNXRxtKKU6xbcQ_G3cgwqql7rkK1KhM-1l4ZkQ5-HiZJawGjiRAHzg3-TEAgOjD8RYHDqdVBOn8nq9-hidQBL6McIA.eafxICHGrq_LWrkGlcgTdv5F8bHDW4cncv2hL1uXwBY&dib_tag=se&keywords=laptop&qid=1762966221&sprefix=lap%2Caps%2C866&sr=8-52
219,"Lenovo IdeaPad Slim 3, Intel Core i7-13620H, 13th Gen, 16GB RAM, 512GB SSD, FHD IPS 300 Nits, 15""/38.1cm, Windows 11, MSOffice 21, Grey, 1.6Kg, 83EM008GIN,1Yr ADP Free,Alexa Built-in Laptop","66,600",https://amazon.in//Lenovo-IdeaPad-i7-13620H-38-1cm-83EM008GIN/dp/B0D6NCVQZQ/ref=sr_1_53?crid=BRIHOKR3DFIP&dib=eyJ2IjoiMSJ9.PiQM50bLOLim2Z4deqNLZhmx0KJpgh6CekloxNDwImzjwdYf4u-xW237_JlwQogvatwv4h5XVXmo0G9uCwCj_maVNtt5Uk5Hr0Ik6Ph_YgdRe4-G-LcDLfMiEu138TjmtoJJiobgQ1q5yLa2oqNXRxtKKU6xbcQ_G3cgwqql7rkK1KhM-1l4ZkQ5-HiZJawGjiRAHzg3-TEAgOjD8RYHDqdVBOn8nq9-hidQBL6McIA.eafxICHGrq_LWrkGlcgTdv5F8bHDW4cncv2hL1uXwBY&dib_tag=se&keywords=laptop&qid=1762966221&sprefix=lap%2Caps%2C866&sr=8-53
220,"ASUS Vivobook 15, Smartchoice,Intel Core i5 13th Gen 13420H,16GB RAM, 512GB SSD, FHD 15.6"",Windows 11, Office Home 2024, Quiet Blue, 1.70 kg, X1502VA-BQ836WS,Intel UHD iGPU, M365 Basic (1Year)* Laptop","56,990",https://amazon.in//ASUS-Vivobook-i5-13420H-Keyboard-X1502VA-BQ836WS/dp/B0DTYKLHYC/ref=sr_1_54?crid=BRIHOKR3DFIP&dib=eyJ2IjoiMSJ9.PiQM50bLOLim2Z4deqNLZhmx0KJpgh6CekloxNDwImzjwdYf4u-xW237_JlwQogvatwv4h5XVXmo0G9uCwCj_maVNtt5Uk5Hr0Ik6Ph_YgdRe4-G-LcDLfMiEu138TjmtoJJiobgQ1q5yLa2oqNXRxtKKU6xbcQ_G3cgwqql7rkK1KhM-1l4ZkQ5-HiZJawGjiRAHzg3-TEAgOjD8RYHDqdVBOn8nq9-hidQBL6McIA.eafxICHGrq_LWrkGlcgTdv5F8bHDW4cncv2hL1uXwBY&dib_tag=se&keywords=laptop&qid=1762966221&sprefix=lap%2Caps%2C866&sr=8-54
221,"HP Victus, Intel Core i7, 13th Gen-13620H, 6 GB RTX 3050 Gaming Laptop, (16GB DDR4, 512GB SSD) 144Hz,300 nits, IPS, 15.6inch(39.6cm) Win 11, M365* Office24, Blue,2.29kg, Backlit,fa2077tx","79,990",https://amazon.in//HP-Victus-Gen-13620H-15-6inch-Office24/dp/B0FM84XXPY/ref=sr_1_55?crid=BRIHOKR3DFIP&dib=eyJ2IjoiMSJ9.PiQM50bLOLim2Z4deqNLZhmx0KJpgh6CekloxNDwImzjwdYf4u-xW237_JlwQogvatwv4h5XVXmo0G9uCwCj_maVNtt5Uk5Hr0Ik6Ph_YgdRe4-G-LcDLfMiEu138TjmtoJJiobgQ1q5yLa2oqNXRxtKKU6xbcQ_G3cgwqql7rkK1KhM-1l4ZkQ5-HiZJawGjiRAHzg3-TEAgOjD8RYHDqdVBOn8nq9-hidQBL6McIA.eafxICHGrq_LWrkGlcgTdv5F8bHDW4cncv2hL1uXwBY&dib_tag=se&keywords=laptop&qid=1762966221&sprefix=lap%2Caps%2C866&sr=8-55
222,"ASUS ROG Strix SCAR 18,Intel Core Ultra 9 275HX Gaming Laptop(NVIDIA RTX 5090-24GB/175W TGP/64GB/2TB/2.5K QHD+/18""/240Hz/Windows 11/M365 Basic(1Year)*/Office Home 2024/Off Black/3.30 Kg)G835LX-SA187WS","4,49,990",https://amazon.in//ASUS-Gaming-5090-24GB-Windows-G835LX-SA187WS/dp/B0F5BFQR4T/ref=sr_1_56?crid=BRIHOKR3DFIP&dib=eyJ2IjoiMSJ9.PiQM50bLOLim2Z4deqNLZhmx0KJpgh6CekloxNDwImzjwdYf4u-xW237_JlwQogvatwv4h5XVXmo0G9uCwCj_maVNtt5Uk5Hr0Ik6Ph_YgdRe4-G-LcDLfMiEu138TjmtoJJiobgQ1q5yLa2oqNXRxtKKU6xbcQ_G3cgwqql7rkK1KhM-1l4ZkQ5-HiZJawGjiRAHzg3-TEAgOjD8RYHDqdVBOn8nq9-hidQBL6McIA.eafxICHGrq_LWrkGlcgTdv5F8bHDW4cncv2hL1uXwBY&dib_tag=se&keywords=laptop&qid=1762966221&sprefix=lap%2Caps%2C866&sr=8-56
223,"HP Pro Book14[New Launch], 13th Gen Intel Core i5-1335U Turbo Boost, 24GB DDR4, 512GB SSD, Win11 Pro, MSO21, 3 Year Warranty, IPS 14"" FHD HDR Laptop, Finger Print, Backlit KB, Metal Body, Anti Virus","71,550",https://amazon.in//HP-Book14-i5-1335U-Warranty-Backlit/dp/B0FKN9VL6S/ref=sr_1_57?crid=BRIHOKR3DFIP&dib=eyJ2IjoiMSJ9.PiQM50bLOLim2Z4deqNLZhmx0KJpgh6CekloxNDwImzjwdYf4u-xW237_JlwQogvatwv4h5XVXmo0G9uCwCj_maVNtt5Uk5Hr0Ik6Ph_YgdRe4-G-LcDLfMiEu138TjmtoJJiobgQ1q5yLa2oqNXRxtKKU6xbcQ_G3cgwqql7rkK1KhM-1l4ZkQ5-HiZJawGjiRAHzg3-TEAgOjD8RYHDqdVBOn8nq9-hidQBL6McIA.eafxICHGrq_LWrkGlcgTdv5F8bHDW4cncv2hL1uXwBY&dib_tag=se&keywords=laptop&qid=1762966221&sprefix=lap%2Caps%2C866&sr=8-57
224,"Acer Aspire 3 (2025) Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Intel UHD Graphics/Windows 11 Home) Thin and Light Laptop/15.6"" FHD IPS Display/Metal Body/Silver/1.5 Kg/MSO 2021/3 Years Warranty","45,760",https://amazon.in//Acer-Aspire-Intel-Core-1334U/dp/B0FMWQ4FDK/ref=sr_1_58?crid=BRIHOKR3DFIP&dib=eyJ2IjoiMSJ9.PiQM50bLOLim2Z4deqNLZhmx0KJpgh6CekloxNDwImzjwdYf4u-xW237_JlwQogvatwv4h5XVXmo0G9uCwCj_maVNtt5Uk5Hr0Ik6Ph_YgdRe4-G-LcDLfMiEu138TjmtoJJiobgQ1q5yLa2oqNXRxtKKU6xbcQ_G3cgwqql7rkK1KhM-1l4ZkQ5-HiZJawGjiRAHzg3-TEAgOjD8RYHDqdVBOn8nq9-hidQBL6McIA.eafxICHGrq_LWrkGlcgTdv5F8bHDW4cncv2hL1uXwBY&dib_tag=se&keywords=laptop&qid=1762966221&sprefix=lap%2Caps%2C866&sr=8-58
225,"HP 255 Notebook, AMD Athlon Silver 7120U,8GB DDR4, 256GB SSD, 15.6-inch(39.6cm),Anti-Glare, HD Laptop, Radeon Graphics, (Win 11, Silver,1.52kg) G10","24,980",https://amazon.in//HP-%E2%80%8E%E2%80%8ELaptop-Athlon-Silver-Windows/dp/B0DV984J97/ref=sr_1_59?crid=BRIHOKR3DFIP&dib=eyJ2IjoiMSJ9.PiQM50bLOLim2Z4deqNLZhmx0KJpgh6CekloxNDwImzjwdYf4u-xW237_JlwQogvatwv4h5XVXmo0G9uCwCj_maVNtt5Uk5Hr0Ik6Ph_YgdRe4-G-LcDLfMiEu138TjmtoJJiobgQ1q5yLa2oqNXRxtKKU6xbcQ_G3cgwqql7rkK1KhM-1l4ZkQ5-HiZJawGjiRAHzg3-TEAgOjD8RYHDqdVBOn8nq9-hidQBL6McIA.eafxICHGrq_LWrkGlcgTdv5F8bHDW4cncv2hL1uXwBY&dib_tag=se&keywords=laptop&qid=1762966221&sprefix=lap%2Caps%2C866&sr=8-59
226,"Dell 15 Laptop DC15250-15.6-inch FHD (1920x1080) 120Hz Display, Intel Core i5-1334U Processor, 16GB DDR4 RAM, 512GB SSD, Intel UHD Graphics, Windows 11 Home, Onsite Service - Platinum Silver","54,499",https://amazon.in//Dell-DC15250-15-6-inch-1920x1080-i5-1334U-Processor/dp/B0F167PYK7/ref=sr_1_60?crid=BRIHOKR3DFIP&dib=eyJ2IjoiMSJ9.PiQM50bLOLim2Z4deqNLZhmx0KJpgh6CekloxNDwImzjwdYf4u-xW237_JlwQogvatwv4h5XVXmo0G9uCwCj_maVNtt5Uk5Hr0Ik6Ph_YgdRe4-G-LcDLfMiEu138TjmtoJJiobgQ1q5yLa2oqNXRxtKKU6xbcQ_G3cgwqql7rkK1KhM-1l4ZkQ5-HiZJawGjiRAHzg3-TEAgOjD8RYHDqdVBOn8nq9-hidQBL6McIA.eafxICHGrq_LWrkGlcgTdv5F8bHDW4cncv2hL1uXwBY&dib_tag=se&keywords=laptop&qid=1762966221&sprefix=lap%2Caps%2C866&sr=8-60
227,"HP Professional 14 (2025), Intel Core i5 13th Gen 1334U - 32 GB/512 GB SSD/Intel Iris Xe Graphic/Windows 11 Home Thin and Light Business Laptop/14.0"" FHD/Backlit + Fingerprint/Silver/1.4 Kg/MSO 2021","54,100",https://amazon.in//HP-Professional-Intel-Core-1334U/dp/B0DC71VXF4/ref=sr_1_61?crid=BRIHOKR3DFIP&dib=eyJ2IjoiMSJ9.PiQM50bLOLim2Z4deqNLZhmx0KJpgh6CekloxNDwImzjwdYf4u-xW237_JlwQogvatwv4h5XVXmo0G9uCwCj_maVNtt5Uk5Hr0Ik6Ph_YgdRe4-G-LcDLfMiEu138TjmtoJJiobgQ1q5yLa2oqNXRxtKKU6xbcQ_G3cgwqql7rkK1KhM-1l4ZkQ5-HiZJawGjiRAHzg3-TEAgOjD8RYHDqdVBOn8nq9-hidQBL6McIA.eafxICHGrq_LWrkGlcgTdv5F8bHDW4cncv2hL1uXwBY&dib_tag=se&keywords=laptop&qid=1762966221&sprefix=lap%2Caps%2C866&sr=8-61
228,"Lenovo V15 G4 AMD Ryzen 5 7520U 15.6 inch FHD Laptop, AMD Graphics, 16GB DDR5 5500Mhz Ram, 512GB SSD NVMe, Windows 11, Dolby Audio, Arctic Grey, 1 Year Onsite Brand Warranty","35,990",https://amazon.in//Lenovo-Graphics-5500Mhz-Windows-Warranty/dp/B0F29HNJL1/ref=sr_1_22?crid=BRIHOKR3DFIP&dib=eyJ2IjoiMSJ9.-pHuGMubnTtFejBeRwkv1C4crEoIRwv2OU-aWS3tnqXm7HdolD6Q19RHeZzkjdsGjtBWOyVTqKrsHD4uonBjNOprilriFE2Bl-gew3JQ8evR_k79vGGXZiX9kMZji4cJmbIHMP8ce4uWEliMe_-BwHBOjnFfzM1xclE5EzSJHOQ-ASGH2o5qTP77SrLucqtE7C-36zc2ykPLQjQ7wmE2hVsSAxYuQoYCTml-m61d_Os.ANsOfbTzTxfFEtfqwU1kjEJ59PKTss72wiCJiQ1dd5Q&dib_tag=se&keywords=laptop&qid=1762966204&sprefix=lap%2Caps%2C866&sr=8-22
229,"Acer Aspire 3 12th Gen Intel Core i3-1215U Premium Laptop (8GB RAM/512GB SSD/Windows 11 Home) A325-51,15.6"" Full HD IPS Display, 54Whr Battery, Silver, 1.69 Kg","29,990",https://amazon.in//Acer-i3-1215U-Premium-Windows-AL15-52/dp/B0CKLN7PSZ/ref=sr_1_62?crid=BRIHOKR3DFIP&dib=eyJ2IjoiMSJ9.PiQM50bLOLim2Z4deqNLZhmx0KJpgh6CekloxNDwImzjwdYf4u-xW237_JlwQogvatwv4h5XVXmo0G9uCwCj_maVNtt5Uk5Hr0Ik6Ph_YgdRe4-G-LcDLfMiEu138TjmtoJJiobgQ1q5yLa2oqNXRxtKKU6xbcQ_G3cgwqql7rkK1KhM-1l4ZkQ5-HiZJawGjiRAHzg3-TEAgOjD8RYHDqdVBOn8nq9-hidQBL6McIA.eafxICHGrq_LWrkGlcgTdv5F8bHDW4cncv2hL1uXwBY&dib_tag=se&keywords=laptop&qid=1762966221&sprefix=lap%2Caps%2C866&sr=8-62
230,"Acer Aspire Lite, AMD Ryzen 7-7730U, 16 GB RAM, 512 GB SSD, Full HD IPS,15.6""/39.62 cm, Windows 11 Home, MS Office, Steel Gray, 1.59 KG, AL15-41, Thin and Light Laptop","44,990",https://amazon.in//Aspire-7-7730U-Windows-Office-AL15-41/dp/B0FCXZ85YX/ref=sr_1_63?crid=BRIHOKR3DFIP&dib=eyJ2IjoiMSJ9.PiQM50bLOLim2Z4deqNLZhmx0KJpgh6CekloxNDwImzjwdYf4u-xW237_JlwQogvatwv4h5XVXmo0G9uCwCj_maVNtt5Uk5Hr0Ik6Ph_YgdRe4-G-LcDLfMiEu138TjmtoJJiobgQ1q5yLa2oqNXRxtKKU6xbcQ_G3cgwqql7rkK1KhM-1l4ZkQ5-HiZJawGjiRAHzg3-TEAgOjD8RYHDqdVBOn8nq9-hidQBL6McIA.eafxICHGrq_LWrkGlcgTdv5F8bHDW4cncv2hL1uXwBY&dib_tag=se&keywords=laptop&qid=1762966221&sprefix=lap%2Caps%2C866&sr=8-63
231,"ASUS Vivobook Go 14, AMD Ryzen 5 7520U, 16GB RAM, 512GB SSD, FHD 14"", Windows 11, Office Home 2024, M365 Basic (1Year)*, Black, 1.38kg, E1404FA-EB2542WS, AMD Radeon iGPU, 42WHrs, Thin & Light Laptop","42,990",https://amazon.in//ASUS-Vivobook-Windows-Office-E1404FA-EB2542WS/dp/B09CLCHPLV/ref=sr_1_64?crid=BRIHOKR3DFIP&dib=eyJ2IjoiMSJ9.PiQM50bLOLim2Z4deqNLZhmx0KJpgh6CekloxNDwImzjwdYf4u-xW237_JlwQogvatwv4h5XVXmo0G9uCwCj_maVNtt5Uk5Hr0Ik6Ph_YgdRe4-G-LcDLfMiEu138TjmtoJJiobgQ1q5yLa2oqNXRxtKKU6xbcQ_G3cgwqql7rkK1KhM-1l4ZkQ5-HiZJawGjiRAHzg3-TEAgOjD8RYHDqdVBOn8nq9-hidQBL6McIA.eafxICHGrq_LWrkGlcgTdv5F8bHDW4cncv2hL1uXwBY&dib_tag=se&keywords=laptop&qid=1762966221&sprefix=lap%2Caps%2C866&sr=8-64
232,"Lenovo IdeaPad Slim 3 12th Gen Intel Core i5-12450H 15.6 inch (39.6cm) FHD Laptop (16GB RAM/512GB SSD/Windows 11/Office Home 2024/1Yr ADP Free/Grey/1.62Kg), 83ER00KPIN/83ER00KRIN","47,000",https://amazon.in//Lenovo-IdeaPad-i5-12450H-Windows-83ER00KPIN/dp/B0DR96PF63/ref=sr_1_81?crid=BRIHOKR3DFIP&dib=eyJ2IjoiMSJ9.pkLRQkKuAhakCaHk8SQ0HIoShilO8YxKtU0ANNnCqrbPu5zjQk-aBSvfyevbmuu1vSChCZIibfi-5a9DtyxDwhT1c2pMhgeKYQF8sGRz79w8Da-3AtamhPbTXX8QFEYCFqVMZzZYB76gFGJ3H9YVNwHcvtxxgg9uhvhV85GcdqazwoxnXRfQ9dIuipXBApZEo3bxUDigtTW5IAyLkqRM3lv2VuF-O3vwlcX2-8ROE28.PKwalTzcORJSPN2pHnJQRlVYRYRuXpjZvbUyyTQf5Rc&dib_tag=se&keywords=laptop&qid=1762966237&sprefix=lap%2Caps%2C866&sr=8-81
233,"Lenovo ThinkBook 16 AMD Ryzen 5 7535HS (16GB RAM/512GB SSD/Win 11 Home/Office 2024/Backlit Keyboard/Fingerprint) 16"" WUXGA IPS 300 Nits Thin & Light Laptop/1Y Warranty/Aluminium Top/1.7kg, 21MWA0BSIN","46,666",https://amazon.in//Lenovo-ThinkBook-Fingerprint-Aluminium-21MWA0BSIN/dp/B0DZJ262NX/ref=sr_1_82?crid=BRIHOKR3DFIP&dib=eyJ2IjoiMSJ9.pkLRQkKuAhakCaHk8SQ0HIoShilO8YxKtU0ANNnCqrbPu5zjQk-aBSvfyevbmuu1vSChCZIibfi-5a9DtyxDwhT1c2pMhgeKYQF8sGRz79w8Da-3AtamhPbTXX8QFEYCFqVMZzZYB76gFGJ3H9YVNwHcvtxxgg9uhvhV85GcdqazwoxnXRfQ9dIuipXBApZEo3bxUDigtTW5IAyLkqRM3lv2VuF-O3vwlcX2-8ROE28.PKwalTzcORJSPN2pHnJQRlVYRYRuXpjZvbUyyTQf5Rc&dib_tag=se&keywords=laptop&qid=1762966237&sprefix=lap%2Caps%2C866&sr=8-82
234,"Acer Aspire Lite, Intel Core i5 13th Gen - 1334U, 16GB RAM, 512GB SSD, Full HD 15.6""/39.62 cm, Windows 11 Home, MS Office, Steel Gray, 1.59 KG, AL15-53, Metal Body, Thin and Light Premium Laptop","43,140",https://amazon.in//Acer-Aspire-Lite-Intel-Core/dp/B0DPXBHF8H/ref=sr_1_83?crid=BRIHOKR3DFIP&dib=eyJ2IjoiMSJ9.pkLRQkKuAhakCaHk8SQ0HIoShilO8YxKtU0ANNnCqrbPu5zjQk-aBSvfyevbmuu1vSChCZIibfi-5a9DtyxDwhT1c2pMhgeKYQF8sGRz79w8Da-3AtamhPbTXX8QFEYCFqVMZzZYB76gFGJ3H9YVNwHcvtxxgg9uhvhV85GcdqazwoxnXRfQ9dIuipXBApZEo3bxUDigtTW5IAyLkqRM3lv2VuF-O3vwlcX2-8ROE28.PKwalTzcORJSPN2pHnJQRlVYRYRuXpjZvbUyyTQf5Rc&dib_tag=se&keywords=laptop&qid=1762966237&sprefix=lap%2Caps%2C866&sr=8-83
235,"HP Smartchoice Victus, 13th Gen Intel Core i5-13420H, 4GB RTX 3050, 16GB DDR4(Upgradeable) 512GB SSD, 144Hz, 300nits, FHD, 15.6â€™â€™/39.6cm, Win11, Office24, Blue, 2.29kg, fa2190/fa2191tx Gaming Laptop","66,990",https://amazon.in//HP-Smartchoice-i5-13420H-Upgradeable-Office24/dp/B0F6CVT23B/ref=sr_1_84?crid=BRIHOKR3DFIP&dib=eyJ2IjoiMSJ9.pkLRQkKuAhakCaHk8SQ0HIoShilO8YxKtU0ANNnCqrbPu5zjQk-aBSvfyevbmuu1vSChCZIibfi-5a9DtyxDwhT1c2pMhgeKYQF8sGRz79w8Da-3AtamhPbTXX8QFEYCFqVMZzZYB76gFGJ3H9YVNwHcvtxxgg9uhvhV85GcdqazwoxnXRfQ9dIuipXBApZEo3bxUDigtTW5IAyLkqRM3lv2VuF-O3vwlcX2-8ROE28.PKwalTzcORJSPN2pHnJQRlVYRYRuXpjZvbUyyTQf5Rc&dib_tag=se&keywords=laptop&qid=1762966237&sprefix=lap%2Caps%2C866&sr=8-84
236,"HP 15 (2025) Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11) Thin and Light Business Laptop/15.6"" HD Display/Silver/1.5 kg","38,244",https://amazon.in//HP-Intel-Core-13th-1315U/dp/B0FFMFNVR1/ref=sr_1_85?crid=BRIHOKR3DFIP&dib=eyJ2IjoiMSJ9.pkLRQkKuAhakCaHk8SQ0HIoShilO8YxKtU0ANNnCqrbPu5zjQk-aBSvfyevbmuu1vSChCZIibfi-5a9DtyxDwhT1c2pMhgeKYQF8sGRz79w8Da-3AtamhPbTXX8QFEYCFqVMZzZYB76gFGJ3H9YVNwHcvtxxgg9uhvhV85GcdqazwoxnXRfQ9dIuipXBApZEo3bxUDigtTW5IAyLkqRM3lv2VuF-O3vwlcX2-8ROE28.PKwalTzcORJSPN2pHnJQRlVYRYRuXpjZvbUyyTQf5Rc&dib_tag=se&keywords=laptop&qid=1762966237&sprefix=lap%2Caps%2C866&sr=8-85
237,"HP 15, 13th Gen Intel Core i5-13420H, (16GB DDR4, 512GB SSD), FHD, Anti-Glare, Micro-Edge, 15.6''/39.6cm, Win11, M365 Basic(1yr)* Office24, Silver, 1.65kg, fr0028TU, Camera w/Shutter, Backlit Laptop","57,990",https://amazon.in//HP-i5-13420H-Anti-Glare-Micro-Edge-Office24/dp/B0FK2HHZBS/ref=sr_1_86?crid=BRIHOKR3DFIP&dib=eyJ2IjoiMSJ9.pkLRQkKuAhakCaHk8SQ0HIoShilO8YxKtU0ANNnCqrbPu5zjQk-aBSvfyevbmuu1vSChCZIibfi-5a9DtyxDwhT1c2pMhgeKYQF8sGRz79w8Da-3AtamhPbTXX8QFEYCFqVMZzZYB76gFGJ3H9YVNwHcvtxxgg9uhvhV85GcdqazwoxnXRfQ9dIuipXBApZEo3bxUDigtTW5IAyLkqRM3lv2VuF-O3vwlcX2-8ROE28.PKwalTzcORJSPN2pHnJQRlVYRYRuXpjZvbUyyTQf5Rc&dib_tag=se&keywords=laptop&qid=1762966237&sprefix=lap%2Caps%2C866&sr=8-86
